"ssp","t","n","value"
"ssp5",41,"north",808.456455890232
"ssp5",41,"south",1744.27943996926
"ssp5",42,"north",808.456455890232
"ssp5",42,"south",1744.27943996926
"ssp5",43,"north",808.456455890232
"ssp5",43,"south",1744.27943996926
"ssp5",44,"north",808.456455890232
"ssp5",44,"south",1744.27943996926
"ssp5",45,"north",808.456455890232
"ssp5",45,"south",1744.27943996926
"ssp5",46,"north",808.456455890232
"ssp5",46,"south",1744.27943996926
"ssp5",47,"north",808.456455890232
"ssp5",47,"south",1744.27943996926
"ssp5",48,"north",808.456455890232
"ssp5",48,"south",1744.27943996926
"ssp5",49,"north",808.456455890232
"ssp5",49,"south",1744.27943996926
"ssp5",50,"north",808.456455890232
"ssp5",50,"south",1744.27943996926
"ssp5",51,"north",808.456455890232
"ssp5",51,"south",1744.27943996926
"ssp5",52,"north",808.456455890232
"ssp5",52,"south",1744.27943996926
"ssp5",53,"north",808.456455890232
"ssp5",53,"south",1744.27943996926
"ssp5",54,"north",808.456455890232
"ssp5",54,"south",1744.27943996926
"ssp5",55,"north",808.456455890232
"ssp5",55,"south",1744.27943996926
"ssp5",56,"north",808.456455890232
"ssp5",56,"south",1744.27943996926
"ssp5",57,"north",808.456455890232
"ssp5",57,"south",1744.27943996926
"ssp5",58,"north",808.456455890232
"ssp5",58,"south",1744.27943996926
