"t","n","value"
46,"rsaf",0.00559767169854083
46,"rsam",0.00193896834206165
46,"rsas",0.000269464126817237
46,"rsl",-2.51333115104338e-05
46,"rus",-0.000447597147611098
46,"slo",-3.02829768207195e-05
46,"sui",-9.96437438721323e-06
46,"swe",-1.58337285614182e-05
46,"tha",0.000146830129691279
46,"tur",-0.000231060806768642
46,"ukr",-5.87337725420938e-05
46,"usa",-0.000950299020178265
46,"vnm",-1.34375788333536e-06
46,"zaf",1.60595454349836e-05
47,"arg",0.000347451149649132
47,"aus",-7.38338768967874e-05
47,"aut",-1.68079653173048e-05
47,"bel",-9.71321866453678e-06
47,"bgr",-3.71967183033648e-05
47,"blt",-2.52674210052844e-05
47,"bra",0.00176698276572627
47,"can",0.000423799441306598
47,"chl",-0.00015497242779262
47,"chn",-0.00117802235024063
47,"cor",-0.000160366001546022
47,"cro",-2.7141901800195e-05
47,"dnk",2.04702729593536e-06
47,"egy",1.0306018683817e-05
47,"esp",-0.0001212103819239
47,"fin",-3.29495291450457e-05
47,"fra",-0.000228309585407197
47,"gbr",-3.97904776244216e-05
47,"golf57",9.13771847143388e-05
47,"grc",-1.89177532758319e-06
47,"hun",1.3918110544416e-05
47,"idn",0.00486332048111052
47,"irl",-1.33113516255992e-05
47,"ita",-0.000124614903135547
47,"jpn",-0.000262612221385242
47,"meme",-4.40953768616819e-06
47,"mex",0.000138272870552236
47,"mys",-0.00019149434751257
47,"nde",0.000304340266779103
47,"nld",4.60850348933661e-06
47,"noan",-4.13241437293484e-06
47,"noap",-1.23621464571126e-05
47,"nor",-8.04672547272104e-05
47,"oeu",-0.000152452115164844
47,"osea",0.000653058821419181
47,"pol",-0.000236783906416761
47,"prt",4.78938109668736e-06
47,"rcam",0.000303928322975614
47,"rcz",-3.46405501174757e-05
47,"rfa",-7.87825787091152e-05
47,"ris",-9.0915027667381e-05
47,"rjan57",0.000160949216696
47,"rom",-0.000242985392269835
47,"rsaf",0.00495393945320864
47,"rsam",0.00171598698272456
47,"rsas",0.000238475752233255
47,"rsl",-2.22429806867339e-05
47,"rus",-0.000396123475635822
47,"slo",-2.68004344863368e-05
47,"sui",-8.81847133268371e-06
47,"swe",-1.40128497768551e-05
47,"tha",0.000129944664776782
47,"tur",-0.000204488813990248
47,"ukr",-5.19793886997531e-05
47,"usa",-0.000841014632857765
47,"vnm",-1.18922572675179e-06
47,"zaf",1.42126977099605e-05
48,"arg",0.000307494267439482
48,"aus",-6.53429810536569e-05
48,"aut",-1.48750493058148e-05
48,"bel",-8.59619851811505e-06
48,"bgr",-3.29190956984779e-05
48,"blt",-2.23616675896767e-05
48,"bra",0.00156377974766775
48,"can",0.000375062505556339
48,"chl",-0.000137150598596469
48,"chn",-0.00104254977996296
48,"cor",-0.00014192391136823
48,"cro",-2.40205830931726e-05
48,"dnk",1.81161915690279e-06
48,"egy",9.12082653517806e-06
48,"esp",-0.000107271188002652
48,"fin",-2.91603332933654e-05
48,"fra",-0.000202053983085369
48,"gbr",-3.52145726976131e-05
48,"golf57",8.08688084721899e-05
48,"grc",-1.67422116491112e-06
48,"hun",1.23175278318082e-05
48,"idn",0.00430403862578281
48,"irl",-1.17805461886553e-05
48,"ita",-0.000110284189274959
48,"jpn",-0.000232411815925939
48,"meme",-3.90244085225885e-06
48,"mex",0.000122371490438729
48,"mys",-0.000169472497548624
48,"nde",0.000269341136099506
48,"nld",4.0785255880629e-06
48,"noan",-3.65718672004734e-06
48,"noap",-1.09404996145446e-05
48,"nor",-7.12135204335812e-05
48,"oeu",-0.000134920121920887
48,"osea",0.000577957056955976
48,"pol",-0.000209553757178834
48,"prt",4.23860227056832e-06
48,"rcam",0.000268976565833418
48,"rcz",-3.0656886853966e-05
48,"rfa",-6.9722582157567e-05
48,"ris",-8.04597994856322e-05
48,"rjan57",0.00014244005677596
48,"rom",-0.000215042072158804
48,"rsaf",0.00438423641608964
48,"rsam",0.00151864847971123
48,"rsas",0.00021105104072643
48,"rsl",-1.96850379077595e-05
48,"rus",-0.000350569275937702
48,"slo",-2.37183845204081e-05
48,"sui",-7.80434712942508e-06
48,"swe",-1.24013720525168e-05
48,"tha",0.000115001028327452
48,"tur",-0.00018097260038137
48,"ukr",-4.60017589992815e-05
48,"usa",-0.000744297950079122
48,"vnm",-1.05246476817534e-06
48,"zaf",1.2578237473315e-05
49,"arg",0.000272132426683942
49,"aus",-5.78285382324863e-05
49,"aut",-1.31644186356461e-05
49,"bel",-7.60763568853182e-06
49,"bgr",-2.91333996931529e-05
49,"blt",-1.97900758168638e-05
49,"bra",0.00138394507668595
49,"can",0.00033193031741736
49,"chl",-0.000121378279757875
49,"chn",-0.000922656555267217
49,"cor",-0.000125602661560883
49,"cro",-2.12582160374577e-05
49,"dnk",1.60328295385897e-06
49,"egy",8.07193148363259e-06
49,"esp",-9.49350013823469e-05
49,"fin",-2.58068949646284e-05
49,"fra",-0.000178817775030552
49,"gbr",-3.11648968373876e-05
49,"golf57",7.1568895497888e-05
49,"grc",-1.48168573094634e-06
49,"hun",1.09010121311503e-05
49,"idn",0.00380907418381779
49,"irl",-1.042578337696e-05
49,"ita",-9.76015075083384e-05
49,"jpn",-0.000205684457094456
49,"meme",-3.45366015424908e-06
49,"mex",0.000108298769038275
49,"mys",-0.000149983160330533
49,"nde",0.000238366905448063
49,"nld",3.60949514543566e-06
49,"noan",-3.23661024724189e-06
49,"noap",-9.682342158872e-06
49,"nor",-6.30239655837194e-05
49,"oeu",-0.000119404307899985
49,"osea",0.000511491995406038
49,"pol",-0.000185455075103268
49,"prt",3.75116300945296e-06
49,"rcam",0.000238044260762575
49,"rcz",-2.71313448657599e-05
49,"rfa",-6.17044852094468e-05
49,"ris",-7.12069225447845e-05
49,"rjan57",0.000126059450246725
49,"rom",-0.000190312233860541
49,"rsaf",0.00388004922823933
49,"rsam",0.00134400390454444
49,"rsas",0.000186780171042891
49,"rsl",-1.74212585483672e-05
49,"rus",-0.000310253809204867
49,"slo",-2.09907703005611e-05
49,"sui",-6.9068472095412e-06
49,"swe",-1.09752142664774e-05
49,"tha",0.000101775910069795
49,"tur",-0.000160160751337512
49,"ukr",-4.07115567143641e-05
49,"usa",-0.000658703685820023
49,"vnm",-9.31431319835172e-07
49,"zaf",1.11317401638838e-05
50,"arg",0.000240837197615288
50,"aus",-5.11782563357504e-05
50,"aut",-1.16505104925468e-05
50,"bel",-6.73275758435066e-06
50,"bgr",-2.57830587284403e-05
50,"blt",-1.75142170979245e-05
50,"bra",0.00122479139286707
50,"can",0.000293758330914364
50,"chl",-0.000107419777585719
50,"chn",-0.000816551051411487
50,"cor",-0.000111158355481382
50,"cro",-1.88135211931501e-05
50,"dnk",1.41890541416519e-06
50,"egy",7.14365936301484e-06
50,"esp",-8.4017476223377e-05
50,"fin",-2.28391020436961e-05
50,"fra",-0.000158253730902038
50,"gbr",-2.7580933701088e-05
50,"golf57",6.33384725156309e-05
50,"grc",-1.31129187188751e-06
50,"hun",9.64739573606798e-06
50,"idn",0.00337103065267874
50,"irl",-9.22681828860956e-06
50,"ita",-8.63773341448795e-05
50,"jpn",-0.000182030744528594
50,"meme",-3.05648923651044e-06
50,"mex",9.58444105988732e-05
50,"mys",-0.000132735096892521
50,"nde",0.000210954711321536
50,"nld",3.19440320371056e-06
50,"noan",-2.86440006880907e-06
50,"noap",-8.56887281060172e-06
50,"nor",-5.57762095415917e-05
50,"oeu",-0.000105672812491487
50,"osea",0.000452670415934344
50,"pol",-0.000164127741466392
50,"prt",3.31977926336587e-06
50,"rcam",0.000210669170774879
50,"rcz",-2.40112402061975e-05
50,"rfa",-5.46084694103604e-05
50,"ris",-6.30181264521342e-05
50,"rjan57",0.000111562613468351
50,"rom",-0.000168426326966579
50,"rsaf",0.00343384356699181
50,"rsam",0.00118944345552183
50,"rsas",0.000165300451372958
50,"rsl",-1.5417813815305e-05
50,"rus",-0.000274574621146307
50,"slo",-1.85768317159966e-05
50,"sui",-6.11255978044396e-06
50,"swe",-9.71306462583247e-06
50,"tha",9.00716804117684e-05
50,"tur",-0.000141742264933698
50,"ukr",-3.60297276922122e-05
50,"usa",-0.00058295276195072
50,"vnm",-8.24316718054127e-07
50,"zaf",9.85159004503717e-06
51,"arg",0.00021314091988953
51,"aus",-4.52927568571391e-05
51,"aut",-1.03107017859039e-05
51,"bel",-5.95849046215034e-06
51,"bgr",-2.28180069746697e-05
51,"blt",-1.55000821316632e-05
51,"bra",0.00108394038268736
51,"can",0.000259976122859212
51,"chl",-9.50665031633616e-05
51,"chn",-0.000722647680499166
51,"cor",-9.8375144601023e-05
51,"cro",-1.66499662559378e-05
51,"dnk",1.25573129153619e-06
51,"egy",6.32213853626813e-06
51,"esp",-7.43554664576887e-05
51,"fin",-2.02126053086711e-05
51,"fra",-0.000140054551848304
51,"gbr",-2.44091263254629e-05
51,"golf57",5.60545481763333e-05
51,"grc",-1.16049330662045e-06
51,"hun",8.53794522642016e-06
51,"idn",0.00298336212762069
51,"irl",-8.16573418541946e-06
51,"ita",-7.64439407182184e-05
51,"jpn",-0.000161097208907806
51,"meme",-2.70499297431174e-06
51,"mex",8.48223033800028e-05
51,"mys",-0.000117470560749881
51,"nde",0.000186694919519559
51,"nld",2.82704683528385e-06
51,"noan",-2.53499406089603e-06
51,"noap",-7.58345243738252e-06
51,"nor",-4.93619454443086e-05
51,"oeu",-9.35204390549657e-05
51,"osea",0.000400613318101895
51,"pol",-0.000145253051197757
51,"prt",2.9380046480788e-06
51,"rcam",0.000186442216135768
51,"rcz",-2.12499475824848e-05
51,"rfa",-4.8328495428169e-05
51,"ris",-5.57710419101388e-05
51,"rjan57",9.8732912919491e-05
51,"rom",-0.000149057299365422
51,"rsaf",0.00303895155678775
51,"rsam",0.00105265745813682
51,"rsas",0.000146290899465068
51,"rsl",-1.36447652265449e-05
51,"rus",-0.000242998539714482
51,"slo",-1.6440496068657e-05
51,"sui",-5.40961540569291e-06
51,"swe",-8.59606219386174e-06
51,"tha",7.97134371644151e-05
51,"tur",-0.000125441904466323
51,"ukr",-3.18863090076078e-05
51,"usa",-0.000515913194326388
51,"vnm",-7.29520295477902e-07
51,"zaf",8.7186571898579e-06
52,"arg",0.000188629714102234
52,"aus",-4.00840898185681e-05
52,"aut",-9.12497108052494e-06
52,"bel",-5.27326405900305e-06
52,"bgr",-2.01939361725827e-05
52,"blt",-1.37175726865219e-05
52,"bra",0.000959287238678311
52,"can",0.000230078868730403
52,"chl",-8.4133855299575e-05
52,"chn",-0.000639543197241762
52,"cor",-8.70620029719053e-05
52,"cro",-1.4735220136505e-05
52,"dnk",1.11132219300953e-06
52,"egy",5.5950926045973e-06
52,"esp",-6.58045878150545e-05
52,"fin",-1.78881556981739e-05
52,"fra",-0.000123948278385749
52,"gbr",-2.16020767980347e-05
52,"golf57",4.9608275136055e-05
52,"grc",-1.0270365763591e-06
52,"hun",7.55608152538184e-06
52,"idn",0.00264027548294431
52,"irl",-7.22667475409623e-06
52,"ita",-6.76528875356233e-05
52,"jpn",-0.000142571029883408
52,"meme",-2.39391878226589e-06
52,"mex",7.50677384913024e-05
52,"mys",-0.000103961446263645
52,"nde",0.00016522500377481
52,"nld",2.50193644922621e-06
52,"noan",-2.24346974389299e-06
52,"noap",-6.71135540708353e-06
52,"nor",-4.36853217182131e-05
52,"oeu",-8.27655885636446e-05
52,"osea",0.000354542786520177
52,"pol",-0.000128548950310015
52,"prt",2.60013411354973e-06
52,"rcam",0.000165001361280154
52,"rcz",-1.8806203610499e-05
52,"rfa",-4.27707184539295e-05
52,"ris",-4.93573720904729e-05
52,"rjan57",8.73786279337495e-05
52,"rom",-0.000131915709938399
52,"rsaf",0.00268947212775716
52,"rsam",0.000931601850451087
52,"rsas",0.000129467446026585
52,"rsl",-1.20756172254922e-05
52,"rus",-0.000215053707647316
52,"slo",-1.45498390207614e-05
52,"sui",-4.78750963403822e-06
52,"swe",-7.60751504156764e-06
52,"tha",7.05463918905073e-05
52,"tur",-0.000111016085452696
52,"ukr",-2.82193834717329e-05
52,"usa",-0.000456583176978853
52,"vnm",-6.45625461497944e-07
52,"zaf",7.71601161302424e-06
53,"arg",0.000166937296980477
53,"aus",-3.54744194894328e-05
53,"aut",-8.07559940626458e-06
53,"bel",-4.6668386922177e-06
53,"bgr",-1.78716335127357e-05
53,"blt",-1.21400518275719e-05
53,"bra",0.000848969206230305
53,"can",0.000203619798826406
53,"chl",-7.44584619401239e-05
53,"chn",-0.000565995729558959
53,"cor",-7.70498726301362e-05
53,"cro",-1.30406698208069e-05
53,"dnk",9.83520140813434e-07
53,"egy",4.95165695506861e-06
53,"esp",-5.82370602163232e-05
53,"fin",-1.58310177928839e-05
53,"fra",-0.000109694226371388
53,"gbr",-1.91178379662607e-05
53,"golf57",4.39033234954087e-05
53,"grc",-9.08927370077801e-07
53,"hun",6.68713214996293e-06
53,"idn",0.00233664380240571
53,"irl",-6.39560715737516e-06
53,"ita",-5.98728054690266e-05
53,"jpn",-0.000126175361446816
53,"meme",-2.11861812230531e-06
53,"mex",6.64349485648027e-05
53,"mys",-9.20058799433258e-05
53,"nde",0.000146224128340707
53,"nld",2.21421375756519e-06
53,"noan",-1.98547072334529e-06
53,"noap",-5.93954953526893e-06
53,"nor",-3.86615097206186e-05
53,"oeu",-7.32475458788255e-05
53,"osea",0.000313770366070356
53,"pol",-0.000113765821024363
53,"prt",2.30111869049151e-06
53,"rcam",0.000146026204732937
53,"rcz",-1.66434901952917e-05
53,"rfa",-3.78520858317276e-05
53,"ris",-4.36812743000685e-05
53,"rjan57",7.73300857213683e-05
53,"rom",-0.000116745403295483
53,"rsaf",0.00238018283306509
53,"rsam",0.000824467637649212
53,"rsas",0.000114578689733528
53,"rsl",-1.06869212445606e-05
53,"rus",-0.000190322531267875
53,"slo",-1.28766075333739e-05
53,"sui",-4.23694602612383e-06
53,"swe",-6.73265081178736e-06
53,"tha",6.2433556823099e-05
53,"tur",-9.82492356256357e-05
53,"ukr",-2.49741543724836e-05
53,"usa",-0.000404076111626285
53,"vnm",-5.7137853342568e-07
53,"zaf",6.82867027752645e-06
54,"arg",0.000147739507827723
54,"aus",-3.1394861248148e-05
54,"aut",-7.14690547454415e-06
54,"bel",-4.13015224261266e-06
54,"bgr",-1.58163956587711e-05
54,"blt",-1.07439458674011e-05
54,"bra",0.00075133774751382
54,"can",0.00018020352196137
54,"chl",-6.58957388170096e-05
54,"chn",-0.000500906220659679
54,"cor",-6.81891372776705e-05
54,"cro",-1.15409927914141e-05
54,"dnk",8.70415324619889e-07
54,"egy",4.38221640523572e-06
54,"esp",-5.1539798291446e-05
54,"fin",-1.40104507467023e-05
54,"fra",-9.70793903386784e-05
54,"gbr",-1.69192866001407e-05
54,"golf57",3.88544412934367e-05
54,"grc",-8.04400722518854e-07
54,"hun",5.91811195271719e-06
54,"idn",0.00206792976512905
54,"irl",-5.66011233427702e-06
54,"ita",-5.29874328400885e-05
54,"jpn",-0.000111665194880432
54,"meme",-1.8749770382402e-06
54,"mex",5.87949294798504e-05
54,"mys",-8.14252037498434e-05
54,"nde",0.000129408353581526
54,"nld",1.9595791754452e-06
54,"noan",-1.75714159016059e-06
54,"noap",-5.256501338713e-06
54,"nor",-3.42154361027475e-05
54,"oeu",-6.48240781027605e-05
54,"osea",0.000277686773972265
54,"pol",-0.000100682751606561
54,"prt",2.03649004108499e-06
54,"rcam",0.000129233191188649
54,"rcz",-1.47294888228331e-05
54,"rfa",-3.3499095961079e-05
54,"ris",-3.86579277555606e-05
54,"rjan57",6.8437125863411e-05
54,"rom",-0.000103319681916502
54,"rsaf",0.0021064618072626
54,"rsam",0.000729653859319552
54,"rsas",0.000101402140414172
54,"rsl",-9.45792530143615e-06
54,"rus",-0.000168435440172069
54,"slo",-1.13957976670359e-05
54,"sui",-3.74969723311959e-06
54,"swe",-5.95839596843181e-06
54,"tha",5.52536977884426e-05
54,"tur",-8.69505735286876e-05
54,"ukr",-2.2102126619648e-05
54,"usa",-0.000357607358789262
54,"vnm",-5.05670002081727e-07
54,"zaf",6.04337319561091e-06
55,"arg",0.000130749464427534
55,"aus",-2.7784452204611e-05
55,"aut",-6.32501134497157e-06
55,"bel",-3.6551847347122e-06
55,"bgr",-1.39975101580124e-05
55,"blt",-9.50839209265e-06
55,"bra",0.00066493390654973
55,"can",0.000159480116935812
55,"chl",-5.83177288530535e-05
55,"chn",-0.000443302005283816
55,"cor",-6.03473864907384e-05
55,"cro",-1.02137786204015e-05
55,"dnk",7.70317562288601e-07
55,"egy",3.87826151863361e-06
55,"esp",-4.56127214879297e-05
55,"fin",-1.23992489108315e-05
55,"fra",-8.59152604497303e-05
55,"gbr",-1.49735686411245e-05
55,"golf57",3.43861805446914e-05
55,"grc",-7.11894639429185e-07
55,"hun",5.23752907815471e-06
55,"idn",0.00183011784213921
55,"irl",-5.00919941583516e-06
55,"ita",-4.68938780634783e-05
55,"jpn",-9.88236974691824e-05
55,"meme",-1.65935467884258e-06
55,"mex",5.20335125896675e-05
55,"mys",-7.20613053186113e-05
55,"nde",0.00011452639291965
55,"nld",1.734227570269e-06
55,"noan",-1.55507030729212e-06
55,"noap",-4.652003684761e-06
55,"nor",-3.02806609509315e-05
55,"oeu",-5.7369309120943e-05
55,"osea",0.000245752794965455
55,"pol",-8.91042351718068e-05
55,"prt",1.80229368636022e-06
55,"rcam",0.000114371374201954
55,"rcz",-1.30355976082073e-05
55,"rfa",-2.96466999255549e-05
55,"ris",-3.42122660636711e-05
55,"rjan57",6.05668563891187e-05
55,"rom",-9.14379184961045e-05
55,"rsaf",0.0018642186994274
55,"rsam",0.000645743665497803
55,"rsas",8.97408942665424e-05
55,"rsl",-8.37026389177098e-06
55,"rus",-0.000149065364552281
55,"slo",-1.00852809353268e-05
55,"sui",-3.31848205131083e-06
55,"swe",-5.27318043206215e-06
55,"tha",4.88995225427717e-05
55,"tur",-7.69512575728885e-05
55,"ukr",-1.95603820583885e-05
55,"usa",-0.000316482512528497
55,"vnm",-4.47517951842328e-07
55,"zaf",5.34838527811565e-06
56,"arg",0.000115713276018368
56,"aus",-2.45892402010807e-05
56,"aut",-5.59763504029984e-06
56,"bel",-3.2348384902203e-06
56,"bgr",-1.2387796489841e-05
56,"blt",-8.41492700199525e-06
56,"bra",0.000588466507296511
56,"can",0.000141139903488194
56,"chl",-5.16111900349523e-05
56,"chn",-0.000392322274676177
56,"cor",-5.34074370443035e-05
56,"cro",-9.0391940790553e-06
56,"dnk",6.81731042625412e-07
56,"egy",3.43226144399074e-06
56,"esp",-4.03672585168178e-05
56,"fin",-1.09733352860859e-05
56,"fra",-7.60350054980113e-05
56,"gbr",-1.32516082473952e-05
56,"golf57",3.04317697820519e-05
56,"grc",-6.30026755894829e-07
56,"hun",4.63521323416692e-06
56,"idn",0.0016196542902932
56,"irl",-4.43314148301411e-06
56,"ita",-4.15010820861783e-05
56,"jpn",-8.74589722602264e-05
56,"meme",-1.46852889077568e-06
56,"mex",4.60496586418558e-05
56,"mys",-6.3774255206971e-05
56,"nde",0.00010135585773389
56,"nld",1.53479139968806e-06
56,"noan",-1.37623722195352e-06
56,"noap",-4.11702326101349e-06
56,"nor",-2.67983849415744e-05
56,"oeu",-5.07718385720346e-05
56,"osea",0.000217491223544427
56,"pol",-7.8857248127049e-05
56,"prt",1.59502991242879e-06
56,"rcam",0.00010121866616873
56,"rcz",-1.15365038832635e-05
56,"rfa",-2.62373294341161e-05
56,"ris",-3.02778554663489e-05
56,"rjan57",5.360166790437e-05
56,"rom",-8.09225578690525e-05
56,"rsaf",0.00164983354899325
56,"rsam",0.000571483143965556
56,"rsas",7.94206914258901e-05
56,"rsl",-7.40768354421732e-06
56,"rus",-0.000131922847628769
56,"slo",-8.92547362776417e-06
56,"sui",-2.93685661541009e-06
56,"swe",-4.666764682375e-06
56,"tha",4.32760774503529e-05
56,"tur",-6.81018629520063e-05
56,"ukr",-1.73109381216738e-05
56,"usa",-0.00028008702358772
56,"vnm",-3.9605338738046e-07
56,"zaf",4.73332097113235e-06
57,"arg",0.000102406249276256
57,"aus",-2.17614775779564e-05
57,"aut",-4.95390701066536e-06
57,"bel",-2.86283206384497e-06
57,"bgr",-1.09631998935093e-05
57,"blt",-7.44721039676579e-06
57,"bra",0.000520792858957413
57,"can",0.000124908814587051
57,"chl",-4.56759031809328e-05
57,"chn",-0.000347205213088417
57,"cor",-4.72655817842086e-05
57,"cro",-7.99968675996394e-06
57,"dnk",6.0333197272349e-07
57,"egy",3.03755137793181e-06
57,"esp",-3.57250237873837e-05
57,"fin",-9.71140172818599e-06
57,"fra",-6.729097986574e-05
57,"gbr",-1.17276732989447e-05
57,"golf57",2.6932116257116e-05
57,"grc",-5.57573678966923e-07
57,"hun",4.10216371223772e-06
57,"idn",0.00143339404690948
57,"irl",-3.92333021246749e-06
57,"ita",-3.67284576462678e-05
57,"jpn",-7.74011904503004e-05
57,"meme",-1.29964806833648e-06
57,"mex",4.07539478980424e-05
57,"mys",-5.64402158581694e-05
57,"nde",8.96999340944929e-05
57,"nld",1.35829038872393e-06
57,"noan",-1.21796994142887e-06
57,"noap",-3.64356558599694e-06
57,"nor",-2.37165706732933e-05
57,"oeu",-4.49330771362506e-05
57,"osea",0.000192479732836818
57,"pol",-6.97886645924383e-05
57,"prt",1.41160147249948e-06
57,"rcam",8.95785195593256e-05
57,"rcz",-1.02098059366882e-05
57,"rfa",-2.32200365491927e-05
57,"ris",-2.67959020877188e-05
57,"rjan57",4.74374760953675e-05
57,"rom",-7.16164637141115e-05
57,"rsaf",0.00146010269085903
57,"rsam",0.000505762582409517
57,"rsas",7.02873119119127e-05
57,"rsl",-6.55579993663233e-06
57,"rus",-0.00011675172015146
57,"slo",-7.89904416057129e-06
57,"sui",-2.59911810463793e-06
57,"swe",-4.13008674390188e-06
57,"tha",3.82993285435624e-05
57,"tur",-6.02701487125256e-05
57,"ukr",-1.53201802376813e-05
57,"usa",-0.000247877015875132
57,"vnm",-3.50507247831707e-07
57,"zaf",4.18898905945213e-06
58,"arg",9.06295306094862e-05
58,"aus",-1.92589076564914e-05
58,"aut",-4.38420770443884e-06
58,"bel",-2.53360637650279e-06
58,"bgr",-9.70243190575569e-06
58,"blt",-6.59078120113773e-06
58,"bra",0.00046090168017731
58,"can",0.00011054430090954
58,"chl",-4.04231743151255e-05
58,"chn",-0.000307276613583249
58,"cor",-4.18300398790246e-05
58,"cro",-7.07972278256809e-06
58,"dnk",5.33948795860289e-07
58,"egy",2.68823296946965e-06
58,"esp",-3.16166460518346e-05
58,"fin",-8.5945905294446e-06
58,"fra",-5.95525171811799e-05
58,"gbr",-1.03789908695661e-05
58,"golf57",2.38349228875476e-05
58,"grc",-4.93452705885727e-07
58,"hun",3.63041488533039e-06
58,"idn",0.00126855373151489
58,"irl",-3.47214723803373e-06
58,"ita",-3.2504685016947e-05
58,"jpn",-6.85000535485159e-05
58,"meme",-1.15018854047778e-06
58,"mex",3.60672438897675e-05
58,"mys",-4.99495910344799e-05
58,"nde",7.93844416736262e-05
58,"nld",1.20208699402068e-06
58,"noan",-1.07790339816455e-06
58,"noap",-3.22455554360729e-06
58,"nor",-2.09891650458646e-05
58,"oeu",-3.97657732655818e-05
58,"osea",0.000170344563560584
58,"pol",-6.17629681643079e-05
58,"prt",1.24926730316204e-06
58,"rcam",7.92769898100032e-05
58,"rcz",-9.03567825396902e-06
58,"rfa",-2.05497323460355e-05
58,"ris",-2.37143733476311e-05
58,"rjan57",4.19821663444002e-05
58,"rom",-6.33805703869887e-05
58,"rsaf",0.00129219088141024
58,"rsam",0.000447599885432423
58,"rsas",6.22042710420427e-05
58,"rsl",-5.80188294391961e-06
58,"rus",-0.000103325272334043
58,"slo",-6.9906540821056e-06
58,"sui",-2.30021952260456e-06
58,"swe",-3.65512676835316e-06
58,"tha",3.38949057610527e-05
58,"tur",-5.33390816105852e-05
58,"ukr",-1.3558359510348e-05
58,"usa",-0.000219371159049492
58,"vnm",-3.10198914331061e-07
58,"zaf",3.70725531761514e-06
