"t","n","value"
53,"ris",-0.0250752472
53,"rjan57",7.73300857213683e-05
53,"rom",-0.06701773
53,"rsaf",0.00238018283306509
53,"rsam",0.000824467637649212
53,"rsas",0.000114578689733528
53,"rsl",-0.00613483
53,"rus",-0.1092547
53,"slo",-0.00739182
53,"sui",-0.00243222
53,"swe",-0.00386488
53,"tha",6.2433556823099e-05
53,"tur",-0.0564
53,"ukr",-0.01433642
53,"usa",-0.23196
53,"vnm",-0.000327999999999998
53,"zaf",6.82867027752645e-06
54,"arg",0.000147739507827723
54,"aus",-0.0203641
54,"aut",-0.0046358
54,"bel",-0.002679
54,"bgr",-0.010259216
54,"blt",-0.006969
54,"bra",0.00075133774751382
54,"can",0.00018020352196137
54,"chl",-0.0427429
54,"chn",-0.32491
54,"cor",-0.0442305
54,"cro",-0.007486
54,"dnk",8.70415324619889e-07
54,"egy",4.38221640523572e-06
54,"esp",-0.033431
54,"fin",-0.0090878
54,"fra",-0.06297
54,"gbr",-0.0109746
54,"golf57",3.88544412934367e-05
54,"grc",-0.00052177
54,"hun",5.91811195271719e-06
54,"idn",0.00206792976512905
54,"irl",-0.0036714
54,"ita",-0.03437
54,"jpn",-0.072431
54,"meme",-0.0012161933
54,"mex",5.87949294798504e-05
54,"mys",-0.052816
54,"nde",0.000129408353581526
54,"nld",1.9595791754452e-06
54,"noan",-0.00113976
54,"noap",-0.0034096
54,"nor",-0.02219365
54,"oeu",-0.042047773311
54,"osea",0.000277686773972265
54,"pol",-0.0653073
54,"prt",2.03649004108499e-06
54,"rcam",0.000129233191188649
54,"rcz",-0.0095542
54,"rfa",-0.021729
54,"ris",-0.0250752472
54,"rjan57",6.8437125863411e-05
54,"rom",-0.06701773
54,"rsaf",0.0021064618072626
54,"rsam",0.000729653859319552
54,"rsas",0.000101402140414172
54,"rsl",-0.00613483
54,"rus",-0.1092547
54,"slo",-0.00739182
54,"sui",-0.00243222
54,"swe",-0.00386488
54,"tha",5.52536977884426e-05
54,"tur",-0.0564
54,"ukr",-0.01433642
54,"usa",-0.23196
54,"vnm",-0.000327999999999998
54,"zaf",6.04337319561091e-06
55,"arg",0.000130749464427534
55,"aus",-0.0203641
55,"aut",-0.0046358
55,"bel",-0.002679
55,"bgr",-0.010259216
55,"blt",-0.006969
55,"bra",0.00066493390654973
55,"can",0.000159480116935812
55,"chl",-0.0427429
55,"chn",-0.32491
55,"cor",-0.0442305
55,"cro",-0.007486
55,"dnk",7.70317562288601e-07
55,"egy",3.87826151863361e-06
55,"esp",-0.033431
55,"fin",-0.0090878
55,"fra",-0.06297
55,"gbr",-0.0109746
55,"golf57",3.43861805446914e-05
55,"grc",-0.00052177
55,"hun",5.23752907815471e-06
55,"idn",0.00183011784213921
55,"irl",-0.0036714
55,"ita",-0.03437
55,"jpn",-0.072431
55,"meme",-0.0012161933
55,"mex",5.20335125896675e-05
55,"mys",-0.052816
55,"nde",0.00011452639291965
55,"nld",1.734227570269e-06
55,"noan",-0.00113976
55,"noap",-0.0034096
55,"nor",-0.02219365
55,"oeu",-0.042047773311
55,"osea",0.000245752794965455
55,"pol",-0.0653073
55,"prt",1.80229368636022e-06
55,"rcam",0.000114371374201954
55,"rcz",-0.0095542
55,"rfa",-0.021729
55,"ris",-0.0250752472
55,"rjan57",6.05668563891187e-05
55,"rom",-0.06701773
55,"rsaf",0.0018642186994274
55,"rsam",0.000645743665497803
55,"rsas",8.97408942665424e-05
55,"rsl",-0.00613483
55,"rus",-0.1092547
55,"slo",-0.00739182
55,"sui",-0.00243222
55,"swe",-0.00386488
55,"tha",4.88995225427717e-05
55,"tur",-0.0564
55,"ukr",-0.01433642
55,"usa",-0.23196
55,"vnm",-0.000327999999999998
55,"zaf",5.34838527811565e-06
56,"arg",0.000115713276018368
56,"aus",-0.0203641
56,"aut",-0.0046358
56,"bel",-0.002679
56,"bgr",-0.010259216
56,"blt",-0.006969
56,"bra",0.000588466507296511
56,"can",0.000141139903488194
56,"chl",-0.0427429
56,"chn",-0.32491
56,"cor",-0.0442305
56,"cro",-0.007486
56,"dnk",6.81731042625412e-07
56,"egy",3.43226144399074e-06
56,"esp",-0.033431
56,"fin",-0.0090878
56,"fra",-0.06297
56,"gbr",-0.0109746
56,"golf57",3.04317697820519e-05
56,"grc",-0.00052177
56,"hun",4.63521323416692e-06
56,"idn",0.0016196542902932
56,"irl",-0.0036714
56,"ita",-0.03437
56,"jpn",-0.072431
56,"meme",-0.0012161933
56,"mex",4.60496586418558e-05
56,"mys",-0.052816
56,"nde",0.00010135585773389
56,"nld",1.53479139968806e-06
56,"noan",-0.00113976
56,"noap",-0.0034096
56,"nor",-0.02219365
56,"oeu",-0.042047773311
56,"osea",0.000217491223544427
56,"pol",-0.0653073
56,"prt",1.59502991242879e-06
56,"rcam",0.00010121866616873
56,"rcz",-0.0095542
56,"rfa",-0.021729
56,"ris",-0.0250752472
56,"rjan57",5.360166790437e-05
56,"rom",-0.06701773
56,"rsaf",0.00164983354899325
56,"rsam",0.000571483143965556
56,"rsas",7.94206914258901e-05
56,"rsl",-0.00613483
56,"rus",-0.1092547
56,"slo",-0.00739182
56,"sui",-0.00243222
56,"swe",-0.00386488
56,"tha",4.32760774503529e-05
56,"tur",-0.0564
56,"ukr",-0.01433642
56,"usa",-0.23196
56,"vnm",-0.000327999999999998
56,"zaf",4.73332097113235e-06
57,"arg",0.000102406249276256
57,"aus",-0.0203641
57,"aut",-0.0046358
57,"bel",-0.002679
57,"bgr",-0.010259216
57,"blt",-0.006969
57,"bra",0.000520792858957413
57,"can",0.000124908814587051
57,"chl",-0.0427429
57,"chn",-0.32491
57,"cor",-0.0442305
57,"cro",-0.007486
57,"dnk",6.0333197272349e-07
57,"egy",3.03755137793181e-06
57,"esp",-0.033431
57,"fin",-0.0090878
57,"fra",-0.06297
57,"gbr",-0.0109746
57,"golf57",2.6932116257116e-05
57,"grc",-0.00052177
57,"hun",4.10216371223772e-06
57,"idn",0.00143339404690948
57,"irl",-0.0036714
57,"ita",-0.03437
57,"jpn",-0.072431
57,"meme",-0.0012161933
57,"mex",4.07539478980424e-05
57,"mys",-0.052816
57,"nde",8.96999340944929e-05
57,"nld",1.35829038872393e-06
57,"noan",-0.00113976
57,"noap",-0.0034096
57,"nor",-0.02219365
57,"oeu",-0.042047773311
57,"osea",0.000192479732836818
57,"pol",-0.0653073
57,"prt",1.41160147249948e-06
57,"rcam",8.95785195593256e-05
57,"rcz",-0.0095542
57,"rfa",-0.021729
57,"ris",-0.0250752472
57,"rjan57",4.74374760953675e-05
57,"rom",-0.06701773
57,"rsaf",0.00146010269085903
57,"rsam",0.000505762582409517
57,"rsas",7.02873119119127e-05
57,"rsl",-0.00613483
57,"rus",-0.1092547
57,"slo",-0.00739182
57,"sui",-0.00243222
57,"swe",-0.00386488
57,"tha",3.82993285435624e-05
57,"tur",-0.0564
57,"ukr",-0.01433642
57,"usa",-0.23196
57,"vnm",-0.000327999999999998
57,"zaf",4.18898905945213e-06
58,"arg",9.06295306094862e-05
58,"aus",-0.0203641
58,"aut",-0.0046358
58,"bel",-0.002679
58,"bgr",-0.010259216
58,"blt",-0.006969
58,"bra",0.00046090168017731
58,"can",0.00011054430090954
58,"chl",-0.0427429
58,"chn",-0.32491
58,"cor",-0.0442305
58,"cro",-0.007486
58,"dnk",5.33948795860289e-07
58,"egy",2.68823296946965e-06
58,"esp",-0.033431
58,"fin",-0.0090878
58,"fra",-0.06297
58,"gbr",-0.0109746
58,"golf57",2.38349228875476e-05
58,"grc",-0.00052177
58,"hun",3.63041488533039e-06
58,"idn",0.00126855373151489
58,"irl",-0.0036714
58,"ita",-0.03437
58,"jpn",-0.072431
58,"meme",-0.0012161933
58,"mex",3.60672438897675e-05
58,"mys",-0.052816
58,"nde",7.93844416736262e-05
58,"nld",1.20208699402068e-06
58,"noan",-0.00113976
58,"noap",-0.0034096
58,"nor",-0.02219365
58,"oeu",-0.042047773311
58,"osea",0.000170344563560584
58,"pol",-0.0653073
58,"prt",1.24926730316204e-06
58,"rcam",7.92769898100032e-05
58,"rcz",-0.0095542
58,"rfa",-0.021729
58,"ris",-0.0250752472
58,"rjan57",4.19821663444002e-05
58,"rom",-0.06701773
58,"rsaf",0.00129219088141024
58,"rsam",0.000447599885432423
58,"rsas",6.22042710420427e-05
58,"rsl",-0.00613483
58,"rus",-0.1092547
58,"slo",-0.00739182
58,"sui",-0.00243222
58,"swe",-0.00386488
58,"tha",3.38949057610527e-05
58,"tur",-0.0564
58,"ukr",-0.01433642
58,"usa",-0.23196
58,"vnm",-0.000327999999999998
58,"zaf",3.70725531761514e-06
